브랜드명,지점명,시도명,시군구명,주소
스타벅스,종암,서울특별시,성북구,서울특별시 성북구 종암동 3-686 시원빌딩
스타벅스,삼선교,서울특별시,성북구,서울특별시 성북구 동소문동2가 11번지외 1필지 중 가호 1~2층
스타벅스,월곡역,서울특별시,성북구,서울특별시 성북구 하월곡동 46-73번지 101-1호
스타벅스,고대,서울특별시,성북구,서울특별시 성북구 안암동5가 104-30 0830
스타벅스,현대미아,서울특별시,성북구,서울특별시 성북구 길음동 20-1 현대백화점미아점 지하1층
스타벅스,성신여대,서울특별시,성북구,서울특별시 성북구 동선동1가 92-1번지
스타벅스,안암역,서울특별시,성북구,서울특별시 성북구 안암동5가 92번지
스타벅스,한성대입구역,서울특별시,성북구,서울특별시 성북구 성북동1가 35-1번지
스타벅스,고대안암병원,서울특별시,성북구,서울특별시 성북구 안암동5가 126-1 고려대학교 안암병원 제1주차장 3층(상층부 근린생활시설)
스타벅스,장위뉴타운,서울특별시,성북구,서울특별시 성북구 장위동 143-38 타워39
스타벅스,송파나루역DT,서울특별시,송파구,서울특별시 송파구 송파동 59-9 송봉주유소
스타벅스,송파헬리오시티,서울특별시,송파구,서울특별시 송파구 가락동 479 헬리오시티 단지상가 3A 16호~21호
스타벅스,잠실시그마타워,서울특별시,송파구,서울특별시 송파구 신천동 7-19 잠실시그마타워
스타벅스,문정법원로R,서울특별시,송파구,서울특별시 송파구 문정동 642 송파 테라타워2
스타벅스,송파개롱역,서울특별시,송파구,서울특별시 송파구 가락동 174-14 한라산업개발빌딩
스타벅스,문정하비오,서울특별시,송파구,서울특별시 송파구 문정동 618 파크하비오 204동 104호~107호
스타벅스,문정역,서울특별시,송파구,"서울특별시 송파구 문정동 651 테라타워 B동 137호~139호,204호"
스타벅스,잠실대교남단R,서울특별시,송파구,서울특별시 송파구 신천동 7-30 타워730 1층
스타벅스,송파위례,서울특별시,송파구,"서울특별시 송파구 장지동 884 위례2차아이파크 제상가 3동 1층 C-104, 105, 106, 107호"
스타벅스,송파방이DT,서울특별시,송파구,서울특별시 송파구 방이동 226-10
스타벅스,올림픽평화의문,서울특별시,송파구,서울특별시 송파구 방이동 180-8 해태그린피아빌라트
스타벅스,송파아이파크,서울특별시,송파구,서울특별시 송파구 문정동 624 송파아이파크 C-301호
스타벅스,송파사거리,서울특별시,송파구,서울특별시 송파구 송파동 96-7
스타벅스,석촌서호,서울특별시,송파구,서울특별시 송파구 삼전동 130-2
스타벅스,문정로데오,서울특별시,송파구,서울특별시 송파구 가락동 125-6
스타벅스,올림픽훼미리,서울특별시,송파구,서울특별시 송파구 문정동 150-26 훼미리샤르망 101~104호
스타벅스,올림픽공원남문,서울특별시,송파구,서울특별시 송파구 방이동 181번지 외 2필지
스타벅스,방이역,서울특별시,송파구,서울특별시 송파구 오금동 17-8 1~2층
스타벅스,석촌호수,서울특별시,송파구,"서울특별시 송파구 송파동 7-4, 7-5 (석촌호수로 262) 1~3층"
스타벅스,잠실푸르지오월드,서울특별시,송파구,서울특별시 송파구 신천동 11-4 잠실푸르지오월드마크 1층
스타벅스,잠실새내역,서울특별시,송파구,서울특별시 송파구 잠실동 181외 3필지
스타벅스,잠실역,서울특별시,송파구,"서울특별시 송파구 신천동 7-17 웰리스타워,삼성웰리스아파트 (한빛프라자 1층,2층)"
스타벅스,갤러리아팰리스,서울특별시,송파구,서울특별시 송파구 잠실동 40번지 갤러리아 팰리스
스타벅스,아시아선수촌,서울특별시,송파구,서울특별시 송파구 잠실동 175
스타벅스,올림픽아파트,서울특별시,송파구,서울특별시 송파구 방이동 89-12
스타벅스,가락본동,서울특별시,송파구,서울특별시 송파구 가락동 97-7
스타벅스,석촌역,서울특별시,송파구,서울특별시 송파구 석촌동 286-9번지 1층
스타벅스,가락시장역,서울특별시,송파구,서울특별시 송파구 가락동 79번지 롯데캐슬 파인힐 1층
스타벅스,가든파이브,서울특별시,송파구,서울특별시 송파구 문정동 292 가든파이브툴 지하1층
스타벅스,송파NC,서울특별시,송파구,서울특별시 송파구 문정동 634 가든파이브라이프 패션관1층
스타벅스,송파거여역,서울특별시,송파구,서울특별시 송파구 거여동 21-8
스타벅스,몽촌토성역,서울특별시,송파구,서울특별시 송파구 방이동 44-3 현대토픽스
스타벅스,송파KT,서울특별시,송파구,"서울특별시 송파구 신천동 29-1, 오피스빌딩 1층 2~4호"
스타벅스,송파마천사거리DT,서울특별시,송파구,서울특별시 송파구 마천동 43-1
스타벅스,목동파리공원,서울특별시,양천구,서울특별시 양천구 목동 907-18
스타벅스,등촌역,서울특별시,양천구,서울특별시 양천구 목동 602-2
스타벅스,목동행복한,서울특별시,양천구,서울특별시 양천구 목동 917-6 행복한세상
스타벅스,신정DT,서울특별시,양천구,서울특별시 양천구 신정동 981-15
스타벅스,목동역,서울특별시,양천구,서울특별시 양천구 신정동 900-10
스타벅스,목동오목로,서울특별시,양천구,서울특별시 양천구 목동 406-4 현대프라자
스타벅스,목동8단지,서울특별시,양천구,서울특별시 양천구 신정동 319-23 토피아빌딩
스타벅스,오목교역,서울특별시,양천구,서울특별시 양천구 목동 404-13
스타벅스,신월IC DT,서울특별시,양천구,서울특별시 양천구 신월동 205-49
스타벅스,목동7단지,서울특별시,양천구,서울특별시 양천구 목동 923 세신비젼프라자
스타벅스,목동5단지,서울특별시,양천구,서울특별시 양천구 목동 908-34 부영그린타운3차 1동 116호
스타벅스,목동,서울특별시,양천구,서울특별시 양천구 목동 907-4 우성에펠타운(우성에펠타운빌딩)
스타벅스,현대목동,서울특별시,양천구,서울특별시 양천구 목동 916 현대하이페리온 (현대백화점 목동점 지하2층)
스타벅스,목동파라곤,서울특별시,양천구,서울특별시 양천구 목동 917번지 목동파라곤 1층
스타벅스,목동트라팰리스,서울특별시,양천구,서울특별시 양천구 목동 962 목동트라팰리스
스타벅스,목동10단지,서울특별시,양천구,"서울특별시 양천구 신정동 324-7 대림아크로빌, 상가A동 101,101-1호"
스타벅스,신월동DT,서울특별시,양천구,서울특별시 양천구 신월동 52-14
스타벅스,타임스퀘어R,서울특별시,영등포구,서울특별시 영등포구 영등포동4가 442 타임스퀘어
스타벅스,샛강역,서울특별시,영등포구,서울특별시 영등포구 여의도동 55-2
스타벅스,영등포역,서울특별시,영등포구,서울특별시 영등포구 영등포동1가 143-3 영등포 J&AMP;S
스타벅스,당산대로,서울특별시,영등포구,서울특별시 영등포구 당산동6가 217-2
스타벅스,여의도IFC몰(L1)R,서울특별시,영등포구,서울특별시 영등포구 여의도동 23 서울 국제금융 센터 지하1층 178호
스타벅스,여의도KBS R,서울특별시,영등포구,서울특별시 영등포구 여의도동 17-9
스타벅스,여의도화재보험,서울특별시,영등포구,서울특별시 영등포구 여의도동 35-4 한국화재보험협회
