지역,매장명,브랜드명
서울특별시 서대문구 세무서8길 30 1층 3호 ,홍제역해링턴점,컴포즈커피
경기도 용인시 기흥구 동백3로11번길 12 1층 124호 ,용인동백역브릭스점,컴포즈커피
경기도 성남시 분당구 정자일로 121 컴포즈커피(분당정자네이버점) ,분당정자네이버점,컴포즈커피
서울특별시 강남구 테헤란로 4길 6 컴포즈커피 강남역센트럴에비뉴점 ,강남역센트럴에비뉴점,컴포즈커피
경기도 성남시 분당구 내정로17번길 4-11 1층 114호 ,분당신기사거리점,컴포즈커피
서울특별시 서초구 신반포로47길 77 컴포즈커피(신사점) ,신사점,컴포즈커피
서울특별시 강남구 헌릉로569길 13 컴포즈커피(강남세곡점) ,강남세곡점,컴포즈커피
서울특별시 강남구 강남대로122길 10 1층 103호 ,논현영동시장점,컴포즈커피
서울특별시 은평구 연서로 252 1층 ,연신내점,컴포즈커피
경기도 용인시 기흥구 동백중앙로 283 컴포즈커피(용인동백점) ,용인동백점,컴포즈커피
서울특별시 강남구 테헤란로10길 25 컴포즈커피(역삼테헤란로점) ,역삼테헤란로점,컴포즈커피
서울특별시 은평구 불광로 28 1층 19호(대조동) ,불광제일점,컴포즈커피
경기도 파주시 탄현면 평화로 584 가동 1층 2호 ,파주갈현점,컴포즈커피
경기도 성남시 분당구 백현로101번길 16 1층 120호 ,수내로데오점,컴포즈커피
서울특별시 강남구 압구정로2길 46 지상1층 ,강남시장점,컴포즈커피
서울특별시 서대문구 홍은중앙로 107 컴포즈커피(포방터시장점) ,방터시장점,컴포즈커피
"서울특별시 중구 다동길 46 1층 103호(다동, 다동빌딩) ",무교다동점,컴포즈커피
경기도 용인시 처인구 이동읍 경기동로687번길 10 1층 일부 ,용인송전점,컴포즈커피
서울특별시 종로구 종로 19 컴포즈커피(종로구청점) ,종로구청점,컴포즈커피
서울특별시 중구 삼일대로 299 컴포즈커피(명동이화점) ,명동이화점,컴포즈커피
경기도 성남시 분당구 수내동29 대명제스트 상가 148호 컴포즈커피 수내양지마을점 ,수내양지마을점,컴포즈커피
"경기도 성남시 수정구 창업로17, C2블록 1층 102- 컴포즈커피 판교파미어스몰점 ",판교파미어스몰점,컴포즈커피
경기도 용인시 기흥구 동백동 597-1 컴포즈커피(용인백현마을점) ,용인백현마을점,컴포즈커피
서울특별시 은평구 진관2로 12 컴포즈커피(구파발역점) ,구파발역점,컴포즈커피
경기도 파주시 금빛로 24-22 컴포즈커피(파주금릉점) ,파주금릉점,컴포즈커피
서울특별시 중구 수표로 32-1 컴포즈커피(중구저동점) ,중구저동점,컴포즈커피
경기도 고양시 덕양구 삼송로 240 A동 185호 ,고양삼송역스칸센점,컴포즈커피
경기도 성남시 분당구 동판교로 59 컴포즈커피(판교백현점) ,판교백현점,컴포즈커피
"서울특별시 강남구 도산대로 202 2층(논현동, 강남을지병원) ",강남을지병원점,컴포즈커피
경기도 고양시 덕양구 권율대로 899 1층 106호 ,삼송신원마을점,컴포즈커피
경기도 성남시 분당구 수내동87-1번지 1동 102호 컴포즈커피 수내푸른마을점 ,수내푸른마을점,컴포즈커피
서울특별시 은평구 진관2로 15-46 1층 106호 ,은평진관점,컴포즈커피
경기도 성남시 분당구 판교역로 240 컴포즈커피(삼환하이펙스점) ,삼환하이펙스점,컴포즈커피
서울특별시 중구 필동로 3 컴포즈커피(충무로점) ,충무로점,컴포즈커피
서울특별시 종로구 종로 127 컴포즈커피(종로3가점) ,종로3가점,컴포즈커피
서울특별시 강남구 선릉로312 1층 2호(대치동) ,대치한티점,컴포즈커피
경기도 성남시 분당구 중앙공원로31번길 42 컴포즈커피(분당서현파크플라자점) ,분당서현파크플라자점,컴포즈커피
경기도 성남시 분당구 분당로263번길 39 컴포즈커피(분당효자촌점) ,분당효자촌점,컴포즈커피
서울특별시 종로구 율곡로 75 컴포즈커피(계동현대사옥점) ,계동현대사옥점,컴포즈커피
"경기도 고양시 덕양구 지축로 66 112호(지축동, 청우스타시티) ",고양지축점,컴포즈커피
경기도 용인시 처인구 명지로40번길 16 컴포즈커피(용인명지대점) ,용인명지대점,컴포즈커피
경기도 파주시 후곡로 2 컴포즈커피(금촌로터리점) ,금촌로터리점,컴포즈커피
"서울특별시 강남구 도산대로46길 21 101동 지하1층 B118호, B11B-1호(논현동, 한진로즈힐아파트) ",논현스마일점,컴포즈커피
경기도 성남시 분당구 서현동 251-1 컴포즈커피(분당서현점) ,분당서현점,컴포즈커피
서울특별시 중구 신당동 120-1 컴포즈커피(신당역점) ,신당역점,컴포즈커피
서울특별시 중구 다산로 223 컴포즈커피(신당동점) ,신당동점,컴포즈커피
서울특별시 중구 신당동 857 약수더시티 104호 컴포즈커피 약수더시티점 ,약수더시티점,컴포즈커피
서울특별시 강남구 선릉로 815 컴포즈커피(압구정로데오점) ,압구정로데오점,컴포즈커피
서울특별시 강남구 테헤란로63길 12 컴포즈커피(테헤란로점) ,테헤란로점,컴포즈커피
서울특별시 강남구 선릉로90길 56 컴포즈커피(대치점) ,대치점,컴포즈커피
경기도 성남시 분당구 중앙공원로40번길 42 컴포즈커피(분당우성점) ,분당우성점,컴포즈커피
서울특별시 종로구 종로31길 30 컴포즈커피 혜화경찰서점 ,혜화경찰서점,컴포즈커피
서울특별시 강남구 개포동 186-13 컴포즈커피(개포동점) ,개포동점,컴포즈커피
경기도 파주시 초롱꽃로 133-3 101호 ,파주운정초롱꽃마을점,컴포즈커피
경기도 파주시 조리읍 봉천로 45 1층 ,파주봉일천시장점,컴포즈커피
"경기도 성남시 분당구 판교로 432 108호(이매동, 제일프라자) ",분당이매점,컴포즈커피
서울특별시 성동구 독서당로 327 1층 ,금호사거리점,컴포즈커피
서울특별시 강남구 영동대로85길 20 컴포즈커피(삼성대치점) ,삼성대치점,컴포즈커피
서울특별시 종로구 명륜4가 54-1 1층 ,대학로점,컴포즈커피
서울특별시 중구 퇴계로73가길 46 컴포즈커피(동대문쇼핑몰점) ,동대문쇼핑몰점,컴포즈커피
서울특별시 종로구 종로 300-1 (창신동) 컴포즈커피 동대문역점 ,동대문역점,컴포즈커피
경기도 성남시 분당구 야탑로75번길 9 1층 111호 ,분당차병원점,컴포즈커피
"경기도 김포시 김포한강9로75번길 10 1층 103호(구래동, 서경프라자) ",김포구래점,컴포즈커피
경기도 성남시 분당구 장미로 42 컴포즈커피(분당야탑리더스점) ,분당야탑리더스점,컴포즈커피
"서울특별시 강남구 개포로 615 1층 105호(개포동, 석탑프라자) ",개포중앙점,컴포즈커피
경기도 파주시 아동동 283-10 107호 컴포즈커피 파주팜스프링점 ,파주팜스프링점,컴포즈커피
서울특별시 강남구 삼성동 107-5  1층 103호 컴포즈커피 코엑스사거리점 ,코엑스사거리점,컴포즈커피
"서울특별시 종로구 종로 347 108호(숭인동, 롯데캐슬천지인상가) ",동묘롯데캐슬점,컴포즈커피
서울특별시 성동구 행당로 119 1층 ,행당무학점,컴포즈커피
서울특별시 성동구 상원1길 29 컴포즈커피(성수점) ,성수점,컴포즈커피
"서울특별시 성동구 무학로6길 50 101동 2층 236-1호(도선동, 성동삼성쉐르빌) ",성동구청점,컴포즈커피
"서울특별시 강남구 자곡로 192 ,강남푸르지오시티2차 107호 컴포즈커피 강남자곡점 ",강남자곡점,컴포즈커피
경기도 성남시 수정구 성남대로 1222 1층 ,성남태평점,컴포즈커피
서울특별시 성동구 마조로 30 컴포즈커피(서울한양대점) ,서울한양대점,컴포즈커피
서울특별시 성동구 아차산로 96 컴포즈커피(성수역점) ,성수역점,컴포즈커피
경기도 광주시 능평로 221 1층(능평동) ,광주능평점,컴포즈커피
서울특별시 성동구 마장로 137 221동 1층 1115호 ,왕십리텐즈힐점,컴포즈커피
경기도 용인시 처인구 백옥대로1380번길 5-18 컴포즈커피(용인유림점) ,용인유림점,컴포즈커피
서울특별시 송파구 백제고분로22길 3 1층(삼전동) ,송파삼전점,컴포즈커피
서울특별시 송파구 백제고분로7길 52 컴포즈커피(잠실새내점) ,잠실새내점,컴포즈커피
경기도 성남시 수정구 성남대로 1330 컴포즈커피(가천대학점) ,가천대학점,컴포즈커피
서울특별시 성북구 고려대로7길 74(안암동1가) 컴포즈커피(안암성북천점) ,안암성북천점,컴포즈커피
서울특별시 강남구 밤고개로1길 10 컴포즈커피(수서역점) ,수서역점,컴포즈커피
서울특별시 성북구 안암로9가길 80-1 (안암동5가) ,고대안암오거리점,컴포즈커피
서울특별시 성동구 마장로 299 1층 2호 ,마장중앙점,컴포즈커피
경기도 성남시 수정구 수진동48 컴포즈커피 성남수정로점 ,성남수정로점,컴포즈커피
서울특별시 광진구 자양동 507-4 컴포즈커피(자양신양초교점) ,자양신양초교점,컴포즈커피
"경기도 성남시 중원구 광명로 89 122호(성남동, 성남 센트럴 푸르지오시티) ",성남수진푸르지오점,컴포즈커피
서울특별시 송파구 석촌호수로 134 1층 113호(삼전동) ,잠실레이크팰리스점,컴포즈커피
서울특별시 성북구 보국문로 11 1층 점포 좌측(정릉동) ,정릉입구점,컴포즈커피
경기도 용인시 처인구 포곡읍 포곡로 113 1층 6호 ,용인둔전점,컴포즈커피
서울특별시 성북구 개운사길 22-2 1층 101호 ,고대안암역점,컴포즈커피
경기도 성남시 중원구 원터로 114 컴포즈커피(성남수진역점) ,성남수진역점,컴포즈커피
서울특별시 성북구 보국문로 86 1층 102호(정릉동) ,북산한보문국점,컴포즈커피
서울특별시 성동구 성수동 2가 281-16번지 휴먼테코 104호 컴포즈커피 화양사거리점 ,화양사거리점,컴포즈커피
서울특별시 광진구 자양동 638 컴포즈커피(광진자양점) ,광진자양점,컴포즈커피
경기도 안성시 비룡1길 36 1층 1호 ,안성한경대점,컴포즈커피
경기도 파주시 월롱면 엘씨디로241번길 8-12 1층 102호 ,파주LCD점,컴포즈커피
서울특별시 광진구 능동로13길 30 컴포즈커피(건대점) ,건대점,컴포즈커피
"서울특별시 동대문구 약령시로 67-1, 1층 컴포즈커피 제기약령시장점 ",제기약령시장점,컴포즈커피
경기도 용인시 처인구 포곡읍 전대로78번길 15 컴포즈커피(용인에버랜드점) ,용인에버랜드점,컴포즈커피
"서울특별시 동대문구 천호대로69길 12, 111호 컴포즈커피 답십리골든메카점 ",답십리골든메카점,컴포즈커피
서울특별시 동대문구 답십리로 9 1층(전농동) ,청량리청과물점,컴포즈커피
"서울특별시 동대문구 천호대로 313, 1층 9호(답십리동, 네모313빌딩) 컴포즈커피 답십리점 ",답십리점,컴포즈커피
경기도 성남시 수정구 수정로 208 1층 103호 ,성남신흥점,컴포즈커피
서울특별시 광진구 자양로15길 43 1층 ,자양전통시장점,컴포즈커피
"서울특별시 광진구 자양동 659-31, 1층 컴포즈커피 자양하늘채점 ",자양하늘채점,컴포즈커피
서울특별시 동대문구 답십리로 93 컴포즈커피 전농래미안크레시티점 ,전농래미안크레시티점,컴포즈커피
"서울특별시 송파구 가락로 111, 1층 102호(석촌동) 컴포즈커피 송파사거리점 ",송파사거리점,컴포즈커피
서울특별시 송파구 중대로 135 컴포즈커피(경찰병원점) ,경찰병원점,컴포즈커피
서울특별시 동대문구 전농로 37 1층(답십리동) ,답십리초점,컴포즈커피
"서울특별시 송파구 충민로 66 제지2층 제에프-비2064호(문정동, 가든파이브라이프) ",구리스마트벤처타워점,컴포즈커피
서울특별시 송파구 올림픽로 지하 265 컴포즈커피(잠실역사점) ,잠실역사점,컴포즈커피
서울특별시 송파구 법원로4길 6 컴포즈커피(문정아이파크점) ,문정아이파크점,컴포즈커피
경기도 안성시 혜산로 2 1층(연지동) ,안성연지점,컴포즈커피
"서울특별시 광진구 능동로 195-16 1층 세종대학교(군자동, 김원관) ",세종대학교점,컴포즈커피
서울특별시 광진구 군자로 104 1층(군자동) ,광진능동로점,컴포즈커피
"서울특별시 동대문구 답십리로 140 1층 107호(답십리동, 세기프라자) ",답십리래미안점,컴포즈커피
서울특별시 광진구 자양로 124 컴포즈커피(광진구청점) ,광진구청점,컴포즈커피
서울특별시 송파구 송파대로38길 2-9 내제 1층 101호 ,송파역점,컴포즈커피
경기도 성남시 수정구 위례동로 141 컴포즈커피(위례호반점) ,위례호반점,컴포즈커피
서울특별시 송파구 백제고분로41길 18 1층 102호(송파동) ,송파석촌점,컴포즈커피
"서울특별시 송파구 올림픽로 35길 1235길 124, 2동 109호(신천동, 장미아파트 A상가) 컴포즈커피 잠실점 ",잠실점,컴포즈커피
